roundID,gameID,trialNum,block,selectionMadeAt,correct,stage_started,stage_ended,playerID,renderedAt
01M0WY8D5H19JVCFN9TJ651611,01M0WWQ9XT2Q7RF2RHNCTTRDNK,32,3,1787679810204,TRUE,2026-08-25T17:42:56Z,2026-08-25T17:43:30Z,01M0WY1V9QET0HYE5N0547967Y,1787679777679
01M0WY8DAJMQJXVH4308ZTFPQB,01M0WWQ9XT2Q7RF2RHNCTTRDNK,24,3,1787679510003,TRUE,2026-08-25T17:38:02Z,2026-08-25T17:38:30Z,01M0WY1FH5WQS14DQ3V446M8AM,1787679482317
01M0WY8DAJMQJXVH4308ZTFPQB,01M0WWQ9XT2Q7RF2RHNCTTRDNK,24,3,1787679510003,TRUE,2026-08-25T17:38:02Z,2026-08-25T17:38:30Z,01M0WY1V9QET0HYE5N0547967Y,1787679483152
01M0WY8WM14112NAT8NTJNDQ6G,01M0WWQAZTRSENW9JN2FSQ4BA7,23,2,1787678650597,TRUE,2026-08-25T17:23:43Z,2026-08-25T17:24:10Z,01M0WY0YPE1FGB7GNWHKCY08ZN,1787678624025
01M0WY8WM14112NAT8NTJNDQ6G,01M0WWQAZTRSENW9JN2FSQ4BA7,23,2,1787678650597,TRUE,2026-08-25T17:23:43Z,2026-08-25T17:24:10Z,01M0WY09KXZQGZCXQXZTYFDW8C,1787678625541
01M0WY968QT4TMW1TREP95C7BN,01M0WWQAZPP7VBJF1WXDE2YKFW,44,4,1787680427982,TRUE,2026-08-25T17:53:28Z,2026-08-25T17:53:47Z,01M0WY2T8PBZPVGKC7BWFHJ59J,1787680409915
01M0WY968QT4TMW1TREP95C7BN,01M0WWQAZPP7VBJF1WXDE2YKFW,44,4,1787680427982,TRUE,2026-08-25T17:53:28Z,2026-08-25T17:53:47Z,01M0WXSYNRXCYGT80QAR430CBD,1787680409548
01M0WXAW6DN75RG9NG85N56X3P,01M0WWQ74H7CSGCPAHPDSCJ0PV,30,3,1787678494851,TRUE,2026-08-25T17:21:23Z,2026-08-25T17:21:34Z,01M0WX667JRE4461924BYZ6YJ1,1787678483065
01M0WXAW6DN75RG9NG85N56X3P,01M0WWQ74H7CSGCPAHPDSCJ0PV,30,3,1787678494851,TRUE,2026-08-25T17:21:23Z,2026-08-25T17:21:34Z,01M0WX9MXH1SX7Q50079HW9F7E,1787678483216
01M0WY8WK6JZEK5ZFGZ5FY3RA6,01M0WWQAZTRSENW9JN2FSQ4BA7,26,3,1787678713780,TRUE,2026-08-25T17:24:56Z,2026-08-25T17:25:12Z,01M0WY09KXZQGZCXQXZTYFDW8C,1787678698596
01M0WY8WK6JZEK5ZFGZ5FY3RA6,01M0WWQAZTRSENW9JN2FSQ4BA7,26,3,1787678713780,TRUE,2026-08-25T17:24:56Z,2026-08-25T17:25:12Z,01M0WY0YPE1FGB7GNWHKCY08ZN,1787678697062
01M0WY8WKWTYA67J66DD7SXRRT,01M0WWQAZTRSENW9JN2FSQ4BA7,17,2,1787678501673,TRUE,2026-08-25T17:21:07Z,2026-08-25T17:21:41Z,01M0WY09KXZQGZCXQXZTYFDW8C,1787678470447
